movie_id,title,count,mean
3001,"Suburbans, The (1999)",6,1.6666666666666667
3002,My Best Fiend (Mein liebster Feind) (1999),35,3.914285714285714
3003,Train of Life (Train De Vie) (1998),8,3.25
3004,"Bachelor, The (1999)",252,2.4801587301587302
3005,"Bone Collector, The (1999)",640,3.3765625
3006,"Insider, The (1999)",884,4.0588235294117645
3007,American Movie (1999),295,4.013559322033898
3008,Last Night (1998),51,3.7254901960784315
3010,Rosetta (1999),35,3.6
3011,"They Shoot Horses, Don't They? (1969)",149,3.610738255033557
3012,Battling Butler (1926),10,3.4
3013,Bride of Re-Animator (1990),65,2.8923076923076922
3014,Bustin' Loose (1981),49,2.9183673469387754
3015,Coma (1978),144,3.375
3016,Creepshow (1982),447,3.1588366890380315
3017,Creepshow 2 (1987),104,2.5288461538461537
3018,Re-Animator (1985),248,3.475806451612903
3019,Drugstore Cowboy (1989),416,3.920673076923077
3020,Falling Down (1993),524,3.4522900763358777
3021,"Funhouse, The (1981)",36,2.861111111111111
3022,"General, The (1927)",206,4.368932038834951
3024,Piranha (1978),161,2.347826086956522
3025,Rough Night in Jericho (1967),14,3.2857142857142856
3026,Slaughterhouse (1987),8,1.5
3027,Slaughterhouse 2 (1988),7,1.1428571428571428
3028,"Taming of the Shrew, The (1967)",139,3.762589928057554
3029,Nighthawks (1981),190,3.2736842105263158
3030,Yojimbo (1961),215,4.404651162790698
3031,Repossessed (1990),53,2.150943396226415
3032,"Omega Man, The (1971)",224,3.5401785714285716
3033,Spaceballs (1987),899,3.2836484983314795
3034,Robin Hood (1973),343,3.7434402332361514
3035,Mister Roberts (1955),421,4.149643705463183
3036,Quest for Fire (1981),174,3.2298850574712645
3037,Little Big Man (1970),591,4.04399323181049
3038,"Face in the Crowd, A (1957)",74,4.202702702702703
3039,Trading Places (1983),839,3.828367103694875
3040,Meatballs (1979),315,3.311111111111111
3041,Meatballs Part II (1984),73,1.6986301369863013
3042,Meatballs III (1987),65,1.5538461538461539
3043,Meatballs 4 (1992),40,1.725
3044,Dead Again (1991),583,3.855917667238422
3045,Peter's Friends (1992),118,3.093220338983051
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",85,3.4941176470588236
3047,Experience Preferred... But Not Essential (1982),18,3.5555555555555554
3048,Under the Rainbow (1981),71,2.352112676056338
3049,How I Won the War (1967),37,3.2432432432432434
3050,Light It Up (1999),16,3.125
3051,Anywhere But Here (1999),161,2.950310559006211
3052,Dogma (1999),989,3.7128412537917086
3053,"Messenger: The Story of Joan of Arc, The (1999)",341,3.0175953079178885
3054,Pokémon: The First Movie (1998),136,1.9779411764705883
3055,Felicia's Journey (1999),82,3.3902439024390243
3056,Oxygen (1999),6,3.6666666666666665
3057,Where's Marlowe? (1999),2,4.0
3058,"Ape, The (1940)",12,2.1666666666666665
3060,"Commitments, The (1991)",558,3.8315412186379927
3061,Holiday Inn (1942),275,3.88
3062,"Longest Day, The (1962)",352,3.971590909090909
3063,Poison Ivy (1992),139,2.7194244604316546
3064,Poison Ivy: New Seduction (1997),60,2.5
3065,Ten Benny (1997),1,4.0
3066,Tora! Tora! Tora! (1970),194,3.7010309278350517
3067,Women on the Verge of a Nervous Breakdown (1988),353,3.8923512747875355
3068,"Verdict, The (1982)",379,3.865435356200528
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",55,3.8181818181818183
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",611,3.3878887070376433
3071,Stand and Deliver (1987),327,3.764525993883792
3072,Moonstruck (1987),982,3.7871690427698574
3073,"Sandpiper, The (1965)",33,3.242424242424242
3074,Jeremiah Johnson (1972),222,3.7882882882882885
3075,Repulsion (1965),69,3.9855072463768115
3076,Irma la Douce (1963),93,3.7096774193548385
3077,42 Up (1998),88,4.2272727272727275
3078,Liberty Heights (1999),155,3.6516129032258067
3079,Mansfield Park (1999),145,3.882758620689655
3081,Sleepy Hollow (1999),1066,3.516885553470919
3082,"World Is Not Enough, The (1999)",862,3.379350348027842
3083,All About My Mother (Todo Sobre Mi Madre) (1999),394,4.086294416243655
3084,Home Page (1999),2,3.5
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",2,2.5
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),81,3.580246913580247
3087,Scrooged (1988),516,3.4786821705426356
3088,Harvey (1950),356,4.089887640449438
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",252,4.357142857142857
3090,Matewan (1987),177,4.141242937853107
3091,Kagemusha (1980),141,4.283687943262412
3092,Chushingura (1962),20,4.0
3093,McCabe & Mrs. Miller (1971),208,3.6971153846153846
3094,Maurice (1987),101,3.8514851485148514
3095,"Grapes of Wrath, The (1940)",521,4.134357005758157
3096,My Man Godfrey (1957),93,3.956989247311828
3097,"Shop Around the Corner, The (1940)",206,4.038834951456311
3098,"Natural, The (1984)",548,3.832116788321168
3099,Shampoo (1975),273,3.238095238095238
3100,"River Runs Through It, A (1992)",623,3.756019261637239
3101,Fatal Attraction (1987),802,3.669576059850374
3102,Jagged Edge (1985),244,3.6434426229508197
3103,Stanley & Iris (1990),68,3.0588235294117645
3104,Midnight Run (1988),765,3.8562091503267975
3105,Awakenings (1990),680,3.7808823529411764
3106,Come See the Paradise (1990),25,3.24
3107,Backdraft (1991),869,3.440736478711162
3108,"Fisher King, The (1991)",945,3.6264550264550266
3109,"River, The (1984)",64,3.21875
3110,Country (1984),33,3.393939393939394
3111,Places in the Heart (1984),213,3.699530516431925
3112,'Night Mother (1986),70,3.3714285714285714
3113,End of Days (1999),564,2.629432624113475
3114,Toy Story 2 (1999),1585,4.218927444794953
3115,Flawless (1999),110,3.1636363636363636
3116,Miss Julie (1999),11,2.727272727272727
3117,Ride with the Devil (1999),73,3.3013698630136985
3118,Tumbleweeds (1999),66,3.5303030303030303
3119,Bay of Blood (Reazione a catena) (1971),3,1.6666666666666667
3120,"Distinguished Gentleman, The (1992)",130,3.0153846153846153
3121,"Hitch-Hiker, The (1953)",18,3.5555555555555554
3122,Santa Fe Trail (1940),29,3.3793103448275863
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),3,1.0
3124,Agnes Browne (1999),34,3.323529411764706
3125,"End of the Affair, The (1999)",200,3.515
3126,"End of the Affair, The (1955)",3,4.0
3127,Holy Smoke (1999),56,3.232142857142857
3128,"Map of the World, A (1999)",51,3.450980392156863
3129,Sweet and Lowdown (1999),288,3.701388888888889
3130,Bonfire of the Vanities (1990),118,2.3728813559322033
3131,Broadway Damage (1997),2,3.5
3132,Daddy Long Legs (1919),38,3.6315789473684212
3133,Go West (1925),42,3.7142857142857144
3134,"Grand Illusion (Grande illusion, La) (1937)",165,4.33939393939394
3135,"Great Santini, The (1979)",195,3.948717948717949
3136,"James Dean Story, The (1957)",3,3.0
3137,"Sea Wolves, The (1980)",16,3.8125
3138,Stealing Home (1988),66,3.196969696969697
3139,Tarzan the Fearless (1933),17,3.176470588235294
3140,"Three Ages, The (1923)",9,3.4444444444444446
3141,"Two Jakes, The (1990)",62,3.0483870967741935
3142,U2: Rattle and Hum (1988),130,3.3846153846153846
3143,Hell in the Pacific (1968),33,3.696969696969697
3144,"Glass Bottom Boat, The (1966)",49,3.2653061224489797
3145,"Cradle Will Rock, The (1999)",259,3.359073359073359
3146,Deuce Bigalow: Male Gigolo (1999),308,2.762987012987013
3147,"Green Mile, The (1999)",1222,4.154664484451718
3148,"Cider House Rules, The (1999)",711,3.952180028129395
3149,Diamonds (1999),9,2.4444444444444446
3150,"War Zone, The (1999)",60,3.683333333333333
3151,"Bat Whispers, The (1930)",1,2.0
3152,"Last Picture Show, The (1971)",354,3.9717514124293785
3153,"7th Voyage of Sinbad, The (1958)",258,3.616279069767442
3154,Blood on the Sun (1945),8,3.5
3155,Anna and the King (1999),333,3.4144144144144146
3156,Bicentennial Man (1999),383,2.906005221932115
3157,Stuart Little (1999),520,3.15
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",44,3.6363636363636362
3159,Fantasia 2000 (1999),453,3.8057395143487858
3160,Magnolia (1999),1113,3.8939802336028753
3161,Onegin (1999),19,3.473684210526316
3162,Simpatico (1999),21,2.4761904761904763
3163,Topsy-Turvy (1999),304,3.7039473684210527
3164,"Alley Cats, The (1968)",1,4.0
3165,Boiling Point (1993),61,2.622950819672131
3166,Brenda Starr (1989),6,1.1666666666666667
3167,Carnal Knowledge (1971),166,3.6325301204819276
3168,Easy Rider (1969),485,3.7711340206185566
3169,"Falcon and the Snowman, The (1984)",253,3.513833992094862
3171,Room at the Top (1959),25,3.92
3172,Ulysses (Ulisse) (1954),1,5.0
3173,Any Given Sunday (1999),483,3.1262939958592133
3174,Man on the Moon (1999),874,3.48512585812357
3175,Galaxy Quest (1999),1728,3.771412037037037
3176,"Talented Mr. Ripley, The (1999)",1331,3.503380916604057
3177,Next Friday (1999),168,2.6011904761904763
3178,"Hurricane, The (1999)",509,3.848722986247544
3179,Angela's Ashes (1999),225,3.4133333333333336
3180,Play it to the Bone (1999),70,2.2
3181,Titus (1999),163,3.7116564417177913
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),124,3.9596774193548385
3183,"Third Miracle, The (1999)",45,3.6222222222222222
3184,Montana (1998),5,3.0
3185,Snow Falling on Cedars (1999),398,3.4120603015075375
3186,"Girl, Interrupted (1999)",431,3.4779582366589326
3187,Trans (1998),3,3.0
3188,"Life and Times of Hank Greenberg, The (1998)",54,3.7037037037037037
3189,My Dog Skip (1999),300,3.6433333333333335
3190,Supernova (2000),161,2.1490683229813663
3192,"Terrorist, The (Malli) (1998)",24,4.083333333333333
3194,"Way We Were, The (1973)",220,3.3045454545454547
3196,Stalag 17 (1953),394,4.228426395939087
3197,"Presidio, The (1988)",251,3.302788844621514
3198,Papillon (1973),325,4.073846153846154
3199,Pal Joey (1957),72,3.3472222222222223
3200,"Last Detail, The (1973)",172,3.8488372093023258
3201,Five Easy Pieces (1970),359,3.9526462395543174
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),1,1.0
3203,Dead Calm (1989),497,3.6780684104627768
3204,"Boys from Brazil, The (1978)",204,3.661764705882353
3205,Black Sunday (La Maschera Del Demonio) (1960),4,2.25
3206,Against All Odds (1984),133,3.2481203007518795
3207,"Snows of Kilimanjaro, The (1952)",5,3.2
3208,Loaded Weapon 1 (1993),264,2.7613636363636362
3209,"Loves of Carmen, The (1948)",1,1.0
3210,Fast Times at Ridgemont High (1982),886,3.8374717832957113
3211,"Cry in the Dark, A (1988)",66,3.515151515151515
3212,Born to Win (1971),2,2.5
3213,Batman: Mask of the Phantasm (1993),232,3.560344827586207
3214,American Flyers (1985),97,3.329896907216495
3215,Voyage of the Damned (1976),11,3.1818181818181817
3216,Vampyros Lesbos (Las Vampiras) (1970),3,3.3333333333333335
3217,"Star Is Born, A (1937)",91,3.3516483516483517
3218,Poison (1991),32,3.1875
3219,Pacific Heights (1990),447,3.2550335570469797
3220,Night Tide (1961),1,2.0
3221,"Draughtsman's Contract, The (1982)",29,3.413793103448276
3222,Carmen (1984),30,4.166666666666667
3223,"Zed & Two Noughts, A (1985)",29,3.413793103448276
3224,Woman in the Dunes (Suna no onna) (1964),77,4.0519480519480515
3225,Down to You (2000),122,2.6885245901639343
3228,Wirey Spindell (1999),2,1.0
3229,Another Man's Poison (1952),1,4.0
3230,"Odessa File, The (1974)",78,3.6666666666666665
3232,Seven Chances (1925),5,4.0
3233,Smashing Time (1967),2,5.0
3235,Where the Buffalo Roam (1980),71,3.0
3236,Zachariah (1971),2,3.5
3237,Kestrel's Eye (Falkens öga) (1998),1,1.0
3238,Eye of the Beholder (1999),267,2.134831460674157
3239,Isn't She Great? (2000),37,2.3783783783783785
3240,"Big Tease, The (1999)",33,3.272727272727273
3241,"Cup, The (Phörpa) (1999)",57,3.6666666666666665
3242,Santitos (1997),3,3.6666666666666665
3243,Encino Man (1992),293,2.5017064846416384
3244,"Goodbye Girl, The (1977)",322,3.6956521739130435
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),5,4.8
3246,Malcolm X (1992),475,3.903157894736842
3247,Sister Act (1992),666,3.1681681681681684
3248,Sister Act 2: Back in the Habit (1993),202,2.5396039603960396
3249,"Hand That Rocks the Cradle, The (1992)",340,3.135294117647059
3250,Alive (1993),366,3.401639344262295
3251,Agnes of God (1985),276,3.380434782608696
3252,Scent of a Woman (1992),555,3.7135135135135133
3253,Wayne's World (1992),1120,3.600892857142857
3254,Wayne's World 2 (1993),433,2.884526558891455
3255,"League of Their Own, A (1992)",1099,3.6797088262056414
3256,Patriot Games (1992),1052,3.75
3257,"Bodyguard, The (1992)",626,2.8594249201277955
3258,Death Becomes Her (1992),339,2.752212389380531
3259,Far and Away (1992),403,3.369727047146402
3260,Howards End (1992),480,3.7291666666666665
3261,Singles (1992),429,3.4825174825174825
3262,Twin Peaks: Fire Walk with Me (1992),163,2.9693251533742333
3263,White Men Can't Jump (1992),667,3.188905547226387
3264,Buffy the Vampire Slayer (1992),512,3.091796875
3265,Hard-Boiled (Lashou shentan) (1992),327,4.137614678899083
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),154,3.655844155844156
3267,"Mariachi, El (1992)",483,3.6873706004140785
3268,Stop! Or My Mom Will Shoot (1992),179,1.782122905027933
3269,Forever Young (1992),477,3.20335429769392
3270,"Cutting Edge, The (1992)",200,3.285
3271,Of Mice and Men (1992),328,3.847560975609756
3272,Bad Lieutenant (1992),171,3.2046783625730995
3273,Scream 3 (2000),577,2.733102253032929
3274,Single White Female (1992),438,3.1073059360730593
3275,"Boondock Saints, The (1999)",92,3.619565217391304
3276,Gun Shy (2000),46,2.652173913043478
3277,Beloved/Friend (Amigo/Amado) (1999),1,4.0
3280,"Baby, The (1973)",1,5.0
3281,"Brandon Teena Story, The (1998)",49,4.040816326530612
3282,Different for Girls (1996),10,3.7
3283,Minnie and Moskowitz (1971),15,3.466666666666667
3284,They Might Be Giants (1971),45,3.7333333333333334
3285,"Beach, The (2000)",423,2.702127659574468
3286,Snow Day (2000),122,2.2131147540983607
3287,"Tigger Movie, The (2000)",129,2.7286821705426356
3288,Cotton Mary (1999),4,3.0
3289,Not One Less (Yi ge dou bu neng shao) (1999),52,3.769230769230769
3290,Soft Toilet Seats (1999),1,3.0
3291,Trois (2000),1,2.0
3292,"Big Combo, The (1955)",6,3.8333333333333335
3293,Conceiving Ada (1997),5,3.4
3294,Eaten Alive (1976),2,2.5
3295,Raining Stones (1993),2,3.5
3296,To Sir with Love (1967),203,3.793103448275862
3297,With Byrd at the South Pole (1930),1,2.0
3298,Boiler Room (2000),590,3.4593220338983053
3299,Hanging Up (2000),176,2.2954545454545454
3300,Pitch Black (2000),542,3.300738007380074
3301,"Whole Nine Yards, The (2000)",602,3.3787375415282392
3302,Beautiful People (1999),53,3.339622641509434
3303,Black Tar Heroin: The Dark End of the Street (1999),6,3.5
3304,Blue Collar (1978),56,3.5714285714285716
3305,Bluebeard (1944),2,4.0
3306,"Circus, The (1928)",24,3.9583333333333335
3307,City Lights (1931),271,4.387453874538745
3308,"Flamingo Kid, The (1984)",294,3.197278911564626
3309,"Dog's Life, A (1920)",24,3.6666666666666665
3310,"Kid, The (1921)",62,3.7903225806451615
3311,"Man from Laramie, The (1955)",33,3.787878787878788
3312,"McCullochs, The (1975)",1,1.0
3313,Class Reunion (1982),20,2.25
3314,"Big Trees, The (1952)",4,3.25
3315,Happy Go Lovely (1951),1,2.0
3316,Reindeer Games (2000),289,2.7681660899653977
3317,Wonder Boys (2000),496,3.9495967741935485
3318,Deterrence (1998),48,3.4791666666666665
3319,Judy Berlin (1999),28,3.107142857142857
3320,Mifune (Mifunes sidste sang) (1999),45,3.511111111111111
3321,"Waiting Game, The (2000)",1,2.0
3322,3 Strikes (2000),4,2.75
3323,Chain of Fools (2000),1,3.0
3324,Drowning Mona (2000),190,2.763157894736842
3325,"Next Best Thing, The (2000)",160,2.33125
3326,What Planet Are You From? (2000),180,2.8555555555555556
3327,Beyond the Mat (2000),134,3.529850746268657
3328,Ghost Dog: The Way of the Samurai (1999),314,3.843949044585987
3329,"Year My Voice Broke, The (1987)",27,3.814814814814815
3330,Splendor in the Grass (1961),108,3.759259259259259
3331,My Tutor (1983),35,2.3142857142857145
3333,"Killing of Sister George, The (1968)",16,3.5
3334,Key Largo (1948),461,4.082429501084599
3335,Jail Bait (1954),12,2.6666666666666665
3336,It Happened Here (1961),2,3.0
3337,I'll Never Forget What's 'is Name (1967),2,3.5
3338,For All Mankind (1989),27,4.444444444444445
3339,Cross of Iron (1977),43,3.744186046511628
3340,Bride of the Monster (1956),71,2.8028169014084505
3341,Born Yesterday (1950),177,4.03954802259887
3342,Birdy (1984),223,3.8565022421524664
3343,And God Created Woman (1988),40,2.375
3344,Blood Feast (1963),20,2.6
3345,"Charlie, the Lonesome Cougar (1967)",23,3.130434782608696
3346,Color Me Blood Red (1965),5,2.8
3347,Never Cry Wolf (1983),212,3.981132075471698
3349,"Perils of Pauline, The (1947)",25,3.4
3350,"Raisin in the Sun, A (1961)",143,3.972027972027972
3351,Two Thousand Maniacs! (1964),15,3.2666666666666666
3352,Brown's Requiem (1998),3,2.6666666666666665
3353,"Closer You Get, The (2000)",2,4.0
3354,Mission to Mars (2000),793,2.5952080706179066
3355,"Ninth Gate, The (2000)",298,2.8758389261744965
3357,East-West (Est-ouest) (1999),103,3.766990291262136
3358,Defending Your Life (1991),446,3.681614349775785
3359,Breaking Away (1979),520,4.0807692307692305
3360,Hoosiers (1986),590,3.91864406779661
3361,Bull Durham (1988),1095,3.837442922374429
3362,Dog Day Afternoon (1975),765,3.969934640522876
3363,American Graffiti (1973),990,4.026262626262627
3364,"Asphalt Jungle, The (1950)",151,3.9271523178807946
3365,"Searchers, The (1956)",245,4.085714285714285
3366,Where Eagles Dare (1969),265,3.811320754716981
3367,"Devil's Brigade, The (1968)",43,3.372093023255814
3368,"Big Country, The (1958)",63,3.6507936507936507
3370,Betrayed (1988),86,3.4302325581395348
3371,Bound for Glory (1976),48,3.7083333333333335
3372,"Bridge at Remagen, The (1969)",56,3.5535714285714284
3373,Buck and the Preacher (1972),3,2.6666666666666665
3374,Daughters of the Dust (1992),15,2.6
3375,Destination Moon (1950),65,3.3384615384615386
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",1,1.0
3377,Hangmen Also Die (1943),2,3.5
3378,"Ogre, The (Der Unhold) (1996)",4,3.25
3379,On the Beach (1959),95,3.9473684210526314
3380,Railroaded! (1947),3,3.0
3381,Slaves to the Underground (1997),2,3.5
3382,Song of Freedom (1936),1,5.0
3384,"Taking of Pelham One Two Three, The (1974)",276,3.800724637681159
3385,Volunteers (1985),141,2.5531914893617023
3386,JFK (1991),756,3.755291005291005
3387,Who's Harry Crumb? (1989),173,2.722543352601156
3388,Harry and the Hendersons (1987),298,2.7181208053691277
3389,Let's Get Harry (1986),38,2.710526315789474
3390,Shanghai Surprise (1986),33,1.6666666666666667
3391,Who's That Girl? (1987),96,2.28125
3392,She-Devil (1989),157,1.9363057324840764
3393,Date with an Angel (1987),51,2.1372549019607843
3394,Blind Date (1987),210,2.6714285714285713
3395,Nadine (1987),55,2.8363636363636364
3396,"Muppet Movie, The (1979)",744,3.8561827956989245
3397,"Great Muppet Caper, The (1981)",358,3.7374301675977653
3398,"Muppets Take Manhattan, The (1984)",341,3.504398826979472
3399,Sesame Street Presents Follow That Bird (1985),87,3.1264367816091956
3400,We're Back! A Dinosaur's Story (1993),29,2.5172413793103448
3401,Baby... Secret of the Lost Legend (1985),113,2.106194690265487
3402,Turtle Diary (1985),23,3.347826086956522
3403,Raise the Titanic (1980),32,2.78125
3404,Titanic (1953),219,3.452054794520548
3405,"Night to Remember, A (1958)",144,3.875
3406,Captain Horatio Hornblower (1951),105,3.7523809523809524
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",3,1.6666666666666667
3408,Erin Brockovich (2000),1315,3.863878326996198
3409,Final Destination (2000),459,3.272331154684096
3410,Soft Fruit (1999),9,4.333333333333333
3412,"Bear, The (1988)",175,3.3714285714285714
3413,Impact (1949),2,3.5
3414,Love Is a Many-Splendored Thing (1955),50,3.26
3415,"Mirror, The (Zerkalo) (1975)",23,3.8260869565217392
3416,"Trial, The (Le Procès) (1963)",51,3.9411764705882355
3417,"Crimson Pirate, The (1952)",73,3.589041095890411
3418,Thelma & Louise (1991),1417,3.6803105151729003
3419,Something for Everyone (1970),13,3.1538461538461537
3420,...And Justice for All (1979),199,3.71356783919598
3421,Animal House (1978),1207,4.053024026512014
3422,She's Gotta Have It (1986),210,3.4
3423,School Daze (1988),74,2.918918918918919
3424,Do the Right Thing (1989),781,3.880921895006402
3425,Mo' Better Blues (1990),79,3.2911392405063293
3426,Jungle Fever (1991),215,3.1953488372093024
3427,Coogan's Bluff (1968),74,3.3378378378378377
3428,"Champ, The (1979)",59,2.9491525423728815
3429,Creature Comforts (1990),274,4.335766423357664
3430,Death Wish (1974),220,3.340909090909091
3431,Death Wish II (1982),85,2.6705882352941175
3432,Death Wish 3 (1985),72,2.263888888888889
3433,Death Wish 4: The Crackdown (1987),48,2.1458333333333335
3434,Death Wish V: The Face of Death (1994),38,2.263157894736842
3435,Double Indemnity (1944),551,4.415607985480944
3436,Dying Young (1991),128,2.7890625
3437,Cool as Ice (1991),12,2.0
3438,Teenage Mutant Ninja Turtles (1990),534,2.6779026217228465
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),251,2.1274900398406373
3440,Teenage Mutant Ninja Turtles III (1993),188,1.9202127659574468
3441,Red Dawn (1984),475,3.2757894736842106
3442,Band of the Hand (1986),39,2.3076923076923075
3443,Born American (1986),5,3.8
3444,Bloodsport (1988),222,3.225225225225225
3445,Eyes of Laura Mars (1978),139,3.194244604316547
3446,Funny Bones (1995),39,3.41025641025641
3447,"Good Earth, The (1937)",72,3.7222222222222223
3448,"Good Morning, Vietnam (1987)",1082,3.733826247689464
3449,"Good Mother, The (1988)",34,2.9705882352941178
3450,Grumpy Old Men (1993),809,3.415327564894932
3451,Guess Who's Coming to Dinner (1967),350,3.92
3452,Romeo Must Die (2000),331,3.1419939577039275
3453,Here on Earth (2000),89,2.4831460674157304
3454,Whatever It Takes (2000),43,2.697674418604651
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",65,3.9384615384615387
3457,Waking the Dead (1999),141,2.99290780141844
3458,Blood and Sand (Sangre y Arena) (1989),1,3.0
3459,Gothic (1986),62,2.774193548387097
3460,Hillbillys in a Haunted House (1967),1,1.0
3461,Lord of the Flies (1963),353,3.6657223796033995
3462,Modern Times (1936),305,4.2360655737704915
3463,Last Resort (1994),10,1.8
3464,Solar Crisis (1993),20,2.45
3465,That's Life! (1986),18,2.7777777777777777
3466,Heart and Souls (1993),219,3.547945205479452
3467,Hud (1963),279,4.021505376344086
3468,"Hustler, The (1961)",450,4.24
3469,Inherit the Wind (1960),268,4.279850746268656
3470,Dersu Uzala (1974),92,4.326086956521739
3471,Close Encounters of the Third Kind (1977),1451,4.0144727773949
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),4,1.75
3473,Jonah Who Will Be 25 in the Year 2000 (1976),24,3.4166666666666665
3474,Retroactive (1997),16,3.1875
3475,"Place in the Sun, A (1951)",134,3.962686567164179
3476,Jacob's Ladder (1990),667,3.578710644677661
3477,Empire Records (1995),271,3.044280442804428
3478,"Bamba, La (1987)",266,3.330827067669173
3479,Ladyhawke (1985),542,3.6734317343173433
3480,Lucas (1986),155,3.6258064516129034
3481,High Fidelity (2000),1373,3.928623452294246
3482,Price of Glory (2000),3,3.0
3483,"Road to El Dorado, The (2000)",168,3.011904761904762
3484,"Skulls, The (2000)",302,2.728476821192053
3485,Autopsy (Macchie Solari) (1975),2,1.5
3486,Devil Girl From Mars (1954),10,3.1
3487,"Dorado, El (1967)",68,3.7205882352941178
3488,"Hideous Sun Demon, The (1959)",22,2.0
3489,Hook (1991),722,3.018005540166205
3490,Horror Express (1972),17,2.6470588235294117
3491,My Chauffeur (1986),66,2.9393939393939394
3492,"Son of the Sheik, The (1926)",14,3.5714285714285716
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),2,1.0
3494,True Grit (1969),320,3.7375
3495,Roadside Prophets (1992),12,3.75
3496,Madame Sousatzka (1988),59,3.2203389830508473
3497,Max Dugan Returns (1983),96,3.0520833333333335
3498,Midnight Express (1978),295,4.0067796610169495
3499,Misery (1990),884,3.82579185520362
3500,Mr. Saturday Night (1992),177,2.711864406779661
3501,Murphy's Romance (1985),269,3.546468401486989
3502,My Life (1993),88,3.5113636363636362
3503,Solaris (Solyaris) (1972),143,3.4545454545454546
3504,Network (1976),688,4.020348837209302
3505,No Way Out (1987),355,3.8732394366197185
3506,North Dallas Forty (1979),167,3.3652694610778444
3507,"Odd Couple, The (1968)",389,4.033419023136247
3508,"Outlaw Josey Wales, The (1976)",365,4.043835616438356
3509,Black and White (1999),92,2.847826086956522
3510,Frequency (2000),821,3.7588306942752743
3511,Ready to Rumble (2000),66,2.590909090909091
3512,Return to Me (2000),454,3.6806167400881056
3513,Rules of Engagement (2000),420,3.3476190476190477
3514,Joe Gould's Secret (2000),62,3.161290322580645
3515,Me Myself I (2000),192,3.1875
3516,"Bell, Book and Candle (1958)",227,3.7665198237885464
3517,"Bells, The (1926)",2,4.5
3518,"End of Violence, The (1997)",54,2.8703703703703702
3519,Force 10 from Navarone (1978),199,3.3467336683417086
3520,How to Stuff a Wild Bikini (1965),32,2.5625
3521,Mystery Train (1989),188,3.877659574468085
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),3,4.0
3523,Taffin (1988),8,3.125
3524,Arthur (1981),534,3.4269662921348316
3525,Bachelor Party (1984),360,3.138888888888889
3526,Parenthood (1989),811,3.7694204685573367
3527,Predator (1987),1297,3.653816499614495
3528,"Prince of Tides, The (1991)",321,3.155763239875389
3529,"Postman Always Rings Twice, The (1981)",155,3.470967741935484
3530,Smoking/No Smoking (1993),1,4.0
3531,All the Vermeers in New York (1990),27,3.037037037037037
3532,Freedom for Us (À nous la liberté ) (1931),21,3.761904761904762
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",7,3.2857142857142856
3534,28 Days (2000),505,3.0653465346534654
3535,American Psycho (2000),630,3.219047619047619
3536,Keeping the Faith (2000),489,3.7484662576687118
3537,Where the Money Is (2000),34,3.323529411764706
3538,East is East (1999),176,3.664772727272727
3539,"Filth and the Fury, The (2000)",39,3.8461538461538463
3540,Passion of Mind (1999),28,2.75
3542,Coming Apart (1969),2,3.0
3543,Diner (1982),839,3.9225268176400476
3544,Shakes the Clown (1991),97,2.917525773195876
3545,Cabaret (1972),443,3.9029345372460496
3546,What Ever Happened to Baby Jane? (1962),223,3.7219730941704037
3547,Prick Up Your Ears (1987),77,3.792207792207792
3548,Auntie Mame (1958),274,3.835766423357664
3549,Guys and Dolls (1955),260,3.792307692307692
3550,"Hunger, The (1983)",160,3.43125
3551,Marathon Man (1976),400,3.93
3552,Caddyshack (1980),967,3.8469493278179936
3553,Gossip (2000),82,2.768292682926829
3554,Love and Basketball (2000),119,3.453781512605042
3555,U-571 (2000),908,3.539647577092511
3556,"Virgin Suicides, The (1999)",328,3.6310975609756095
3557,Jennifer 8 (1992),116,2.896551724137931
3559,Limelight (1952),30,3.6666666666666665
3562,Committed (2000),26,3.0384615384615383
3563,"Crow: Salvation, The (2000)",13,1.9230769230769231
3564,"Flintstones in Viva Rock Vegas, The (2000)",128,1.8046875
3565,Where the Heart Is (2000),277,3.267148014440433
3566,"Big Kahuna, The (2000)",304,3.3717105263157894
3567,Bossa Nova (1999),35,3.4
